Reference,Set,SetID,Mineral,Mineral_formula,Mineral_source,Temp,Temp_SD,Electrolyte1,Electrolyte1_val,Electrolyte1_SD,Electrolyte1_units,Electrolyte2,Electrolyte2_val,Electrolyte2_SD,Electrolyte2_units,Electrolyte3,Electrolyte3_val,Electrolyte3_SD,Electrolyte3_units,Electrolyte4,Electrolyte4_val,Electrolyte4_SD,Electrolyte4_units,Electrolyte5,Electrolyte5_val,Electrolyte5_SD,Electrolyte5_units,Electrolyte6,Electrolyte6_val,Electrolyte6_SD,Electrolyte6_units,Electrolyte7,Electrolyte7_val,Electrolyte7_SD,Electrolyte7_units,pH,pH_SD,Sorbent,Sorbent_val,Sorbent_SD,Sorbent_units,Aq_val,Aq_SD,Aq_units,Sorbed_val,Sorbed_SD,Sorbed_units,SurfCharge_val,SurfCharge_SD,SurfCharge_units,Mineral_val,Mineral_SD,Mineral_units,MineralSA,MineralSA_SD,MineralSA_units,Mineralsites,Mineralsites_SD,Mineralsites_units,CEC,CEC_SD,CEC_units,Gas1,Gas1_val,Gas1_SD,Gas1_units,Gas2,Gas2_val,Gas2_SD,Gas2_units,Gas3,Gas3_val,Gas3_SD,Gas3_units
d01,d01_f5-6b,10,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.1005650716356562,0.005,mol/L,N(+5),0.10684745368467868,0.005,mol/L,C(+4),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.590693785387074,0.1,U(+6),9.78465310072942e-07,5e-08,mol/L,1.3669398111831844e-07,5e-08,mol/L,9.69e-07,5e-08,mol/L,NA,NA,NA,115.75099686014273,10.0,g/L,0.31407989718045337,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6b,11,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.11464190789815658,0.005,mol/L,N(+5),0.09743448767441701,0.005,mol/L,C(+4),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.155556576746385,0.1,U(+6),1.0737267566699934e-06,5e-08,mol/L,-7.570426860095258e-09,5e-08,mol/L,9.9e-07,5e-08,mol/L,NA,NA,NA,98.28558470321727,10.0,g/L,0.3059201591660873,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,1,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09357741109379224,0.005,mol/L,N(+5),0.09441996531579186,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7054177513108773,0.1,U(+6),9.783730757483888e-07,5e-08,mol/L,1.0291500694678742e-06,5e-08,mol/L,-5.77e-09,5e-08,mol/L,NA,NA,NA,104.72717172230263,10.0,g/L,0.30104312740382094,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,2,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10076105755388638,0.005,mol/L,N(+5),0.10681068264714166,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.273304857698132,0.1,U(+6),9.638193101846612e-07,5e-08,mol/L,1.0700646165129681e-06,5e-08,mol/L,-5.77e-09,5e-08,mol/L,NA,NA,NA,83.82523787972048,10.0,g/L,0.3635160378719021,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,3,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09941118529963529,0.005,mol/L,N(+5),0.10238528090094796,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.291365927697688,0.1,U(+6),9.720595908282927e-07,5e-08,mol/L,9.201355021363774e-07,5e-08,mol/L,3.65e-08,5e-08,mol/L,NA,NA,NA,114.66059316462857,10.0,g/L,0.3728874843201867,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,4,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10142191842065042,0.005,mol/L,N(+5),0.09883888383483047,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76027179376418,0.1,U(+6),1.0115981460062634e-06,5e-08,mol/L,7.356183327445892e-07,5e-08,mol/L,2.25e-07,5e-08,mol/L,NA,NA,NA,91.33681306606182,10.0,g/L,0.3550890900223087,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,5,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.1013584264794103,0.005,mol/L,N(+5),0.10287888540834235,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18693092623574,0.1,U(+6),9.186046422072268e-07,5e-08,mol/L,6.319101091358513e-07,5e-08,mol/L,3.08e-07,5e-08,mol/L,NA,NA,NA,84.10749620555693,10.0,g/L,0.3789187968921902,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,6,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09856950210192551,0.005,mol/L,N(+5),0.09350081995248834,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.038070825874207,0.1,U(+6),1.043687456203291e-06,5e-08,mol/L,4.892228687457547e-07,5e-08,mol/L,4.73e-07,5e-08,mol/L,NA,NA,NA,83.0595525161911,10.0,g/L,0.3493562933518787,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,7,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09316042211000418,0.005,mol/L,N(+5),0.10319187369649534,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.406010839496369,0.1,U(+6),1.015067440296145e-06,5e-08,mol/L,2.7869841989831456e-07,5e-08,mol/L,6.63e-07,5e-08,mol/L,NA,NA,NA,96.3116451651916,10.0,g/L,0.3230683471804789,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,8,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10681522870336423,0.005,mol/L,N(+5),0.10249245338668246,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.646666952909163,0.1,U(+6),1.0027615366950703e-06,5e-08,mol/L,1.649094037007159e-07,5e-08,mol/L,8.81e-07,5e-08,mol/L,NA,NA,NA,101.11579011218548,10.0,g/L,0.276425682745557,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,9,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.0926020399188489,0.005,mol/L,N(+5),0.09684103777682386,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.758839518569104,0.1,U(+6),9.794643298612203e-07,5e-08,mol/L,1.0277715804216806e-07,5e-08,mol/L,9.48e-07,5e-08,mol/L,NA,NA,NA,92.95369636754292,10.0,g/L,0.33219325353028667,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,10,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10124606913705353,0.005,mol/L,N(+5),0.10297388725297602,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23516322215967,0.1,U(+6),9.505576411584487e-07,5e-08,mol/L,3.495724114045398e-08,5e-08,mol/L,9.69e-07,5e-08,mol/L,NA,NA,NA,100.59523212723842,10.0,g/L,0.35950876750283706,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,11,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09711020251421083,0.005,mol/L,N(+5),0.09760208023064072,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98529711066305,0.1,U(+6),1.0161545430853981e-06,5e-08,mol/L,3.5257227669397385e-08,5e-08,mol/L,9.77e-07,5e-08,mol/L,NA,NA,NA,103.05903423726072,10.0,g/L,0.35832867240928507,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6c,12,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09693194152409158,0.005,mol/L,N(+5),0.10068297212516227,0.005,mol/L,F(-1),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29027223089847,0.1,U(+6),1.0592564645909393e-06,5e-08,mol/L,-5.651270281862153e-10,5e-08,mol/L,9.85e-07,5e-08,mol/L,NA,NA,NA,99.48610183497378,10.0,g/L,0.32621056686441613,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,1,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10608399137841991,0.005,mol/L,N(+5),0.09967074712353312,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.474945866734948,0.1,U(+6),9.115461867739647e-07,5e-08,mol/L,9.013876634361439e-07,5e-08,mol/L,-1.92e-09,5e-08,mol/L,NA,NA,NA,111.63455336003321,10.0,g/L,0.3147397586381978,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,2,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.0946099608106013,0.005,mol/L,N(+5),0.10795739243335747,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.111949220295279,0.1,U(+6),1.0118104670846374e-06,5e-08,mol/L,8.693172645374115e-07,5e-08,mol/L,9.81e-08,5e-08,mol/L,NA,NA,NA,96.38191474296487,10.0,g/L,0.3088724839585405,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,3,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10311463274189218,0.005,mol/L,N(+5),0.09894923006845684,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.059056787933994,0.1,U(+6),9.277969079892715e-07,5e-08,mol/L,9.040660832427549e-07,5e-08,mol/L,1.35e-07,5e-08,mol/L,NA,NA,NA,96.59277320924117,10.0,g/L,0.2757588130161937,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,4,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10166248651623279,0.005,mol/L,N(+5),0.10457389059224047,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46790173631285,0.1,U(+6),1.009900391219987e-06,5e-08,mol/L,6.266032884544157e-07,5e-08,mol/L,3.25e-07,5e-08,mol/L,NA,NA,NA,85.21222224843093,10.0,g/L,0.33897403979725715,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,5,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09930466456610179,0.005,mol/L,N(+5),0.09121044080964055,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.627799446750664,0.1,U(+6),9.10487913065591e-07,5e-08,mol/L,4.327488072312425e-07,5e-08,mol/L,5.62e-07,5e-08,mol/L,NA,NA,NA,111.08454330398078,10.0,g/L,0.2927028183912538,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,6,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10394587207247571,0.005,mol/L,N(+5),0.09911072570137394,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882631228985163,0.1,U(+6),9.528310767521424e-07,5e-08,mol/L,2.7306788110149137e-07,5e-08,mol/L,7.13e-07,5e-08,mol/L,NA,NA,NA,78.92951503192172,10.0,g/L,0.3488925551543703,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,7,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10518502130239797,0.005,mol/L,N(+5),0.10037665641525274,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.634528166820603,0.1,U(+6),9.94184954854557e-07,5e-08,mol/L,1.508611325224876e-07,5e-08,mol/L,7.88e-07,5e-08,mol/L,NA,NA,NA,89.424462578314,10.0,g/L,0.3278161902326734,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,8,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09504424539317141,0.005,mol/L,N(+5),0.09894582062250332,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.001604567445165,0.1,U(+6),9.235561261357024e-07,5e-08,mol/L,1.597439145096276e-07,5e-08,mol/L,8.37e-07,5e-08,mol/L,NA,NA,NA,102.82535241110973,10.0,g/L,0.32632760438920166,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,9,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.09413783734318867,0.005,mol/L,N(+5),0.09057708470860083,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96617641340701,0.1,U(+6),9.263991526534612e-07,5e-08,mol/L,1.3345272044485282e-07,5e-08,mol/L,8.52e-07,5e-08,mol/L,NA,NA,NA,117.78773875242669,10.0,g/L,0.31579746728084135,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6d,10,quartz,SiO2,Min-U-Sil 30,NA,NA,K(+1),0.10274028130790554,0.005,mol/L,N(+5),0.09879855305121782,0.005,mol/L,F(-1),0.0005,2.5e-05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.102384582109658,0.1,U(+6),9.272817163039379e-07,5e-08,mol/L,7.817381502633477e-08,5e-08,mol/L,9.17e-07,5e-08,mol/L,NA,NA,NA,108.41412001908327,10.0,g/L,0.3130305451021221,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.008816500897990444,0.0005,mol/L,N(+5),0.009275389278593275,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4493039418958635,0.1,U(+6),9.451786609815023e-07,5e-08,mol/L,9.77245299903192e-07,5e-08,mol/L,-1.92e-09,5e-08,mol/L,NA,NA,NA,116.07669307356637,10.0,g/L,0.3334179287334311,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.009861144784258723,0.0005,mol/L,N(+5),0.010069166811734247,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6390657608745514,0.1,U(+6),1.0884208681699552e-06,5e-08,mol/L,9.299855786788321e-07,5e-08,mol/L,4.23e-08,5e-08,mol/L,NA,NA,NA,105.77064836253888,10.0,g/L,0.37368902078182864,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.010257978550009898,0.0005,mol/L,N(+5),0.009677883326370205,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.981742035532353,0.1,U(+6),9.595223411713996e-07,5e-08,mol/L,1.0307880455423026e-06,5e-08,mol/L,6.15e-08,5e-08,mol/L,NA,NA,NA,80.54141336571641,10.0,g/L,0.3042107914079624,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.009504081117262697,0.0005,mol/L,N(+5),0.010037049473024648,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.037714518884571,0.1,U(+6),9.808994798963854e-07,5e-08,mol/L,8.402910075238223e-07,5e-08,mol/L,1.08e-07,5e-08,mol/L,NA,NA,NA,104.67891909383329,10.0,g/L,0.32880676389143804,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,5,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.010048024051411591,0.0005,mol/L,N(+5),0.010586302833422708,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.287679270922475,0.1,U(+6),1.0383870295305841e-06,5e-08,mol/L,8.359345162759655e-07,5e-08,mol/L,1.6e-07,5e-08,mol/L,NA,NA,NA,76.42599960659986,10.0,g/L,0.32485190267059605,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,6,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.009349346793025244,0.0005,mol/L,N(+5),0.009974937605173461,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.171718210118266,0.1,U(+6),1.018685179219865e-06,5e-08,mol/L,7.738151277198786e-07,5e-08,mol/L,2.1e-07,5e-08,mol/L,NA,NA,NA,101.5871033871493,10.0,g/L,0.3495310547215335,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,7,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.009799509130591662,0.0005,mol/L,N(+5),0.010423326321374491,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.472445453954281,0.1,U(+6),1.0624543296558928e-06,5e-08,mol/L,6.69677382038288e-07,5e-08,mol/L,3.02e-07,5e-08,mol/L,NA,NA,NA,115.17768193220854,10.0,g/L,0.31370650527076116,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,8,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.010388132028030073,0.0005,mol/L,N(+5),0.00981093707362894,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8319052105480775,0.1,U(+6),1.0612492515116328e-06,5e-08,mol/L,3.5917891181774375e-07,5e-08,mol/L,5.69e-07,5e-08,mol/L,NA,NA,NA,98.9752732667177,10.0,g/L,0.3714021608529802,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,9,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.010911886663514931,0.0005,mol/L,N(+5),0.009968300247493846,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.786456004833291,0.1,U(+6),1.01446931837215e-06,5e-08,mol/L,3.992739512421243e-07,5e-08,mol/L,5.87e-07,5e-08,mol/L,NA,NA,NA,110.4290005919199,10.0,g/L,0.361273153849186,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,10,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.009688131803529624,0.0005,mol/L,N(+5),0.00973348283605188,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.045519645979722,0.1,U(+6),9.677052141887921e-07,5e-08,mol/L,2.7759695398905963e-07,5e-08,mol/L,7.5e-07,5e-08,mol/L,NA,NA,NA,86.27430499029323,10.0,g/L,0.34385575236770016,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,11,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.010540121801529719,0.0005,mol/L,N(+5),0.009110043739145465,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.310066300384817,0.1,U(+6),1.0497488370472302e-06,5e-08,mol/L,8.641858043053527e-08,5e-08,mol/L,8.77e-07,5e-08,mol/L,NA,NA,NA,102.89018628345441,10.0,g/L,0.3387329429394809,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,12,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.00937347812157815,0.0005,mol/L,N(+5),0.009509395434273978,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.456469242865433,0.1,U(+6),9.20068117879421e-07,5e-08,mol/L,-1.3776885772195506e-08,5e-08,mol/L,9.29e-07,5e-08,mol/L,NA,NA,NA,111.74542737885677,10.0,g/L,0.3642070548880424,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,13,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.009559838386607287,0.0005,mol/L,N(+5),0.010188913355974097,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68253390359172,0.1,U(+6),9.318614586407529e-07,5e-08,mol/L,1.1747655026796512e-07,5e-08,mol/L,9.37e-07,5e-08,mol/L,NA,NA,NA,106.46572149575017,10.0,g/L,0.37905081167375304,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
d01,d01_f5-6e,14,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.010100013167602874,0.0005,mol/L,N(+5),0.009957046293360462,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.583187043080048,0.1,U(+6),9.848011916010347e-07,5e-08,mol/L,1.793071884504046e-08,5e-08,mol/L,9.44e-07,5e-08,mol/L,NA,NA,NA,108.39767919498793,10.0,g/L,0.3766125487860365,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
